homo (eV),lumo (eV),vertical_excitation_energy (eV),dipole_moment_norm_S0 (D),dipole_moment_norm_S1 (D),dipole_moment_norm_T1 (D),0-0_S1 (eV),0-0_T1 (eV),adiabatic_T1-S0 (kcal/mol),adiabatic_S1-S0 (kcal/mol),reduction_S0 (kcal/mol),oxidation_S0 (kcal/mol),lumo-homo (eV)
-5.705955582,-3.44577784,1.541700067,8.806035063,10.81119793,25.44927802,,0.904096675,22.02807594,28.77066014,-92.01603723,123.1957044,2.260177742
-7.019449196,-4.048237932,2.166700095,5.929493585,5.972871884,8.636396222,1.693088994,0.9876857,23.08668362,40.13735817,-105.9981928,148.6399394,2.971211264
-7.623269857,-4.023747684,2.732400119,6.423678755,6.615916231,4.810678885,,1.577724338,36.03846938,53.84215473,-105.3211106,164.9551734,3.599522173
-5.540510354,-3.842791966,1.034200045,18.18607664,18.90817003,31.36032212,,0.290040996,6.470872808,17.32677851,-101.7436818,116.7580896,1.697718388
-8.159878394,-4.288514472,2.812900123,7.172346962,7.112527519,6.464970975,2.461935558,1.427246733,32.54261674,57.09390637,-111.7951209,170.369321,3.871363922
-6.511956843,-4.173138195,1.469600064,6.436146882,6.03724069,20.88446319,0.94162652,0.857847659,19.34547496,22.10023947,-109.0510241,137.9942492,2.338818648
-7.951983403,-3.85367652,2.813700123,4.077857292,4.405821564,6.223806714,2.542269622,1.843019843,41.50532779,58.88356203,-101.2190842,169.1569736,4.098306883
-7.665719619,-4.218853324,2.687300117,5.280737882,5.204468375,8.269993145,2.297463708,1.42929575,32.5884249,52.94607187,-108.9004219,165.1032655,3.446866295
-8.093754725,-4.180213155,2.800600122,2.871724391,2.379842509,6.649835049,2.497955478,1.796481162,40.92425445,57.87076251,-108.6964815,171.2603838,3.91354157
-8.218382874,-4.530423696,2.75330012,5.043202032,4.298112219,2.05894445,2.439852469,1.475051723,32.96995037,56.26810452,-116.4662979,179.3841153,3.687959178
-6.21589696,-3.459927761,2.122500093,11.1465953,11.45120449,18.2773095,,1.071916914,26.26689923,42.47169165,-90.94362435,132.7664717,2.755969199
-7.687760842,-3.889051322,2.725600119,7.782740071,7.280201312,3.004846176,2.277575226,1.818026185,41.15266773,52.50367803,-102.425784,164.9915689,3.79870952
-7.491566747,-3.844424649,2.724200119,8.332218281,8.043565012,6.164378461,2.240809982,1.571301362,35.93744043,52.44469218,-101.0973475,159.9049809,3.647142098
-4.847980574,-3.177745686,1.063700047,17.63795694,20.78675922,28.80146287,,0.112074992,1.859309167,14.54126606,-89.18722666,,1.670234888
-8.389542494,-4.600901186,2.803700123,11.04426038,10.48412973,5.617630494,2.334768672,1.765606443,40.6067349,54.68678184,-118.6431266,178.1786705,3.788641308
-7.52911846,-4.368788062,2.179100095,12.3407,12.94434459,25.40652616,,1.467879863,32.74404713,32.909082,-115.2652457,161.6431809,3.160330398
-7.877424204,-4.39545522,2.677200117,7.6191169,7.040947602,15.53787828,2.118031746,1.900077222,43.54473204,48.82584778,-113.8652731,169.6106626,3.481968984
-7.2648959,-3.740477153,2.694900118,6.761291499,7.036663866,14.42386656,2.291915936,1.662017593,37.58214152,52.93101166,-98.5465234,155.9648519,3.524418747
-7.411565272,-4.067285902,2.123400093,10.31252681,12.01489163,10.87822589,1.533057661,1.440785486,32.16046376,35.90104491,-106.6984928,157.3918074,3.34427937
-7.444491049,-3.772858703,2.74550012,8.712501088,9.064602397,17.25332948,1.909567085,1.740161511,39.58703277,44.58514196,-99.62960393,160.4176558,3.671632346
-6.334810718,-3.736667559,1.82550008,9.445379041,8.818622125,9.967050704,,0.791926171,17.12472061,32.53885169,-99.54112516,131.5447117,2.598143159
-7.086117092,-3.660203564,2.653600116,5.444317125,5.719707326,11.65246343,,1.406125336,32.63172302,51.09868538,-96.59622542,150.5268589,3.425913528
-7.809667853,-3.915446367,2.761000121,8.933887898,8.677457296,,2.267305482,,,52.49865796,-103.1311042,,3.894221486
-5.8319443,-3.728776257,1.37970006,3.702700018,,4.115700011,,0.43969328,11.13640222,,-98.15370276,124.8429155,2.103168043
-6.601754417,-3.650407465,2.164600095,2.827821324,3.578050226,10.55234514,1.814870961,1.119650039,25.86968603,42.33301216,-96.63826853,140.3260726,2.951346952
-6.938087151,-3.940752956,2.161800095,2.485602804,1.647700015,2.9923,,0.904695326,21.56748433,38.46692921,-103.7630057,144.9859545,2.997334195
-7.682318565,-3.662108361,2.788600122,1.88906624,1.780946597,7.175690241,,2.045587933,45.98636956,54.26007572,-97.66863831,162.7777171,4.020210204
-6.562842135,-4.037625491,1.82890008,12.47431314,,21.2378716,,0.653194007,14.03047373,,-106.087299,135.9592375,2.525216644
-6.106779301,-3.412035721,1.994200087,8.408735122,6.18234561,23.04262294,1.200968355,0.837819262,18.78636444,27.80931635,-94.88500838,123.2157847,2.69474358
-6.055349781,-3.720884955,1.582700069,12.56723559,13.53477138,22.927554,,0.748443192,16.74633268,25.4003093,-98.78121176,126.2962264,2.334464826
-7.344625262,-3.904833926,2.117600093,7.725366846,8.438328017,7.561849674,1.549837063,1.414036693,31.90820514,36.57185203,-102.6121542,156.0934913,3.439791336
-5.773167706,-3.482785326,1.740900076,17.18218488,16.50030512,26.99429595,,0.687232539,14.98616994,31.37105744,-91.9300685,121.1167671,2.29038238
-6.5759036,-4.178308358,1.643800072,9.03178307,,26.52097962,,0.935659434,20.85777165,,-109.0591817,138.0118194,2.397595242
-7.378639494,-3.622379737,2.785200122,5.928991004,6.213527363,11.62624568,2.345680386,1.920003603,43.18893443,54.68050675,-96.22223006,157.6710489,3.756259757
-5.928000494,-3.630271039,1.778300078,10.40081725,10.06962801,20.47203978,1.447236547,0.690240758,14.63539241,33.24981938,-96.04150747,,2.297729455
-7.033054889,-3.975855644,2.429800106,8.262806244,8.366845804,21.69288797,2.06993101,1.58073555,35.84143155,48.06467936,-104.6659912,154.2906579,3.057199245
-6.956863008,-3.413668405,2.622300115,2.311401828,2.704717678,8.981993575,,1.616923836,37.28846731,51.88307163,-89.84297357,150.116468,3.543194603
-7.914975917,-4.466204825,2.156500094,4.092186034,3.95950869,8.146083659,,1.247218378,27.63486885,30.8244971,-115.0688354,168.488049,3.448771092
-7.027340498,-3.666190069,2.434500106,2.848507899,3.413608314,10.33082321,1.96713962,1.483364774,34.05742347,46.22796052,-98.40972643,148.686375,3.361150429
-7.296188994,-3.849050584,2.544700111,6.073763358,5.997542521,2.490343757,2.125431196,1.414260371,32.37193429,49.19294055,-101.5723718,156.7605333,3.44713841
-6.965842765,-3.934766451,2.245900098,13.16854223,11.21196754,23.96677028,1.697553591,1.290338629,29.35989109,39.04800254,-103.8590146,147.2512619,3.031076314
-6.819989735,-4.158171932,2.05930009,11.348795,11.24891475,26.92702911,,1.289153573,29.0191537,40.29611794,-107.5311973,151.6852405,2.661817803
-6.365559585,-3.754082846,1.944800085,2.062603651,2.29368073,12.38816812,,0.877315229,19.07564609,34.9798617,-100.1303561,132.9302515,2.611476739
-7.306257207,-4.29395675,2.334700102,9.174838791,9.529471624,19.54921708,,1.276860013,29.48225535,45.02941833,-110.4208762,157.8404763,3.012300457
-7.623541971,-3.58809339,2.876800126,4.17867562,5.179072949,,2.454137066,,,56.68539801,-96.31196385,160.7025449,4.035448581
-7.744088412,-3.896126283,2.756000121,9.358174645,9.002276267,7.953986951,,1.731939155,39.53181198,51.52288146,-102.8612753,166.1587356,3.847962129
-7.915520145,-3.722789752,2.74760012,1.510753699,1.474975515,3.588111668,2.178226998,2.122899645,48.37592383,50.26409841,-98.91047862,164.2718161,4.192730393
-6.491004075,-3.677618851,2.098100092,13.06280638,10.78552369,24.82271547,,1.027840454,23.16700477,30.21455835,-100.5012139,136.1644329,2.813385224
-6.128820524,-3.954358649,1.498000065,7.184201014,7.790330933,15.4989658,1.162115066,0.609715191,14.18672347,27.67942199,-103.3155918,130.138464,2.174461875
-8.400971276,-4.300487482,2.811500123,4.258381323,3.706099862,1.631371098,2.518131214,1.917783127,43.80640329,58.20585231,-111.2278528,179.9526385,4.100483794
-6.350049094,-3.271080741,2.382800104,10.24688297,6.319159215,14.57725416,,1.227692304,26.72749084,41.54737089,-89.50474621,133.5847434,3.078968353
-7.099994899,-3.922793441,2.426400106,7.207408639,7.504190223,16.56754411,,1.347163895,29.17791348,47.98498572,-102.977992,,3.177201458
-7.406395108,-3.836805461,2.756400121,3.509169597,3.7751118,9.472547481,2.323949724,1.491719486,33.96831719,53.22343085,-100.3098237,158.3148731,3.569589647
-7.715244342,-4.175042992,2.688300118,3.67492828,2.427426098,4.433127711,2.29195502,1.436351935,32.30855588,52.27338223,-109.1476604,164.1369016,3.54020135
-6.581073764,-3.604692336,2.253200099,4.015580182,5.041362628,12.7815568,1.897572803,1.144075251,26.31082486,44.20863656,-95.61982142,139.3226857,2.976381428
-6.931828532,-3.952725966,2.272300099,6.201820992,6.305311161,14.64693064,1.904822469,1.182691746,27.11717393,44.29146775,-103.1323592,149.205325,2.979102566
-6.842575185,-3.962794179,2.181300095,11.46790337,11.77914256,30.49707752,,1.28060947,28.85349133,37.59280917,-103.0281927,140.0819716,2.879781006
-7.41428641,-4.146471036,2.413600106,1.539155681,2.515677901,3.119668486,1.989131088,0.957319698,21.53422635,45.88847815,-108.2867181,156.7097051,3.267815374
-7.336461846,-3.984835402,2.542100111,13.83469329,,23.90857122,,1.703612646,38.84217959,,-105.1617233,157.8241611,3.351626444
-5.772351364,-4.041707199,1.210100053,15.70018317,15.43754211,33.20321231,,0.172781962,2.980040241,18.79703209,-104.8699316,119.7287172,1.730644165
-6.948699592,-4.019393862,2.110100092,2.618435056,3.396393284,8.569763234,1.580980443,0.889900223,21.15081835,37.69885819,-105.2495745,145.161657,2.92930573
-7.157410924,-4.249874304,2.222500097,14.98550805,15.53221763,22.89912786,,1.173074153,26.66097488,42.2106479,-109.0290612,151.6639052,2.90753662
-8.102734482,-4.196539987,2.73500012,4.697879558,4.243449412,,,,,52.42963197,-109.3767012,169.1795639,3.906194495
-7.828987937,-4.410693597,2.531300111,6.756059879,5.636249766,1.30023011,,1.19319398,28.60625278,45.35697803,,164.6018858,3.41829434
-8.222192468,-3.955719219,2.768100121,2.296362911,,9.330576604,,1.676777866,38.46755672,,-104.5724923,168.7509753,4.266473249
-6.842030958,-3.97204605,2.152300094,11.31560644,10.68001618,21.01618165,,1.12771114,23.35839502,40.28984285,-104.8849918,143.8997364,2.869984908
-7.90599616,-4.335318057,2.702000118,3.697592597,,7.303329383,,1.364240673,29.93092428,,-113.6274472,166.8289152,3.570678103
-6.640122472,-3.714354223,2.202300096,1.828293828,2.450194219,9.232242849,1.688550444,0.954638016,22.60161916,39.94094785,-98.29802983,138.0613926,2.925768249
-7.076048879,-3.661836247,2.50940011,8.513653904,8.965932307,11.77832348,2.12785594,1.437666789,33.47635013,50.68013688,-96.04213498,152.9446511,3.414212632
-6.55331815,-3.823471881,2.086200091,8.278062559,5.848163928,21.1882259,1.449795899,0.997463295,22.08015918,33.62632478,-101.1331155,132.230579,2.729846269
-6.685565487,-4.058578259,1.944600085,12.44618944,11.94588315,21.18565614,1.597038098,0.92933676,20.02067465,35.70212456,-105.767897,142.5832225,2.626987228
-7.216731746,-3.861839936,2.378000104,5.78425458,6.23711097,10.18104575,1.788880347,1.683887276,38.49893217,41.61639688,-102.1578377,153.0494451,3.35489181
-6.593318887,-3.830274728,2.087600091,1.882937368,1.296337726,12.11303997,,1.070046947,24.51677663,39.33979423,-100.5696124,139.3302158,2.763044159
-6.870058686,-3.758708782,2.390700105,7.25566162,7.124751561,14.90096849,2.020009456,1.246849147,28.42553019,46.8052688,-98.52769813,147.358566,3.111349904
-6.516582778,-3.947283689,1.900300083,6.535845672,6.495199964,16.3115704,1.528924511,0.823745533,19.01666024,35.72910744,-103.2101703,139.1739661,2.569299089
-7.135913929,-3.479247845,2.706400118,2.557707788,2.168879478,5.102102539,2.29713954,1.70019027,38.31632705,52.89147859,-93.1085304,153.2941736,3.656666084
-7.424082509,-4.290147156,2.429900106,8.948654302,9.28229652,18.0206586,2.026526013,1.317716005,30.4065761,47.15604633,-110.2501938,160.1459444,3.133935353
-7.347618514,-4.058034031,2.549300111,7.089568625,7.000345906,11.45800219,2.165809321,1.37199668,31.54111238,50.30112144,-104.7086618,160.0348753,3.289584483
-7.660549456,-4.35599871,2.561800112,9.644254211,10.5222206,13.88101865,2.139123549,1.289780796,28.93695003,49.84178485,-112.3730567,162.7777171,3.304550746
-7.728577922,-4.198444784,2.156000094,2.764428351,3.754528659,2.663691489,,1.432477033,32.22384217,35.14615158,-110.0079753,162.5436563,3.530133138
-6.463248461,-3.517888014,2.208700097,5.157819698,5.181316069,8.2627355,1.845323215,1.109452028,25.60111218,43.0050743,-93.80255536,137.4746717,2.945360447
-5.688812409,-3.409042469,1.577400069,4.896702284,3.526655895,8.440236453,,0.582513329,13.35464654,28.68029884,-92.21119253,118.3431773,2.27976994
-6.341341451,-3.583739569,1.901800083,3.654120374,3.198620679,6.998079857,,1.023639833,20.96821323,33.97333726,-97.21996937,130.7421277,2.757601882
-5.965007979,-3.837349688,1.579200069,18.01708461,13.6594186,37.16190623,,0.797564642,17.54013157,25.05329682,-101.0352241,127.6723536,2.127658291
-6.851010715,-3.79163456,2.148200094,5.655943637,,15.44245865,,1.415962987,35.0846557,,-99.86993988,145.7144924,3.059376155
-6.280660059,-3.971773936,1.409600062,3.636710718,,16.54880179,,0.580483632,13.64832075,,-105.0901872,126.9024001,2.308886123
-6.267598594,-3.556800296,1.915400084,6.953551675,5.838833474,4.138905201,,0.852697088,19.44650391,35.4473559,-93.85589362,129.8165519,2.710798298
-7.600140179,-4.136130709,2.694200118,10.065682,10.53979731,12.02680532,2.267248467,1.306966691,28.3985473,52.70448091,-107.8229889,161.5308567,3.46400947
-7.730210605,-4.178308358,2.688600118,3.052561557,2.672351223,7.919094182,,1.513258659,36.24491984,54.89385981,-108.2001219,167.5888286,3.551902247
-7.397959579,-3.862384164,2.660300116,5.557324093,5.319148377,13.02307215,2.236977515,1.624947957,36.53671152,51.31454847,-101.4876581,,3.535575415
-7.522315614,-4.289330814,2.380200104,8.368849745,6.890032532,4.535882001,,1.151052251,24.33228898,42.23574826,-112.6271978,157.6867366,3.2329848
-7.141900434,-4.243343571,2.06580009,6.04138761,5.652856885,4.243636578,,1.225544509,28.19397937,39.26386564,-110.3072971,152.447664,2.898556863
-7.183533855,-4.094769402,2.127100093,8.488666611,,10.96886944,,1.545772184,35.02002227,,-107.8418142,153.4648561,3.088764453
-7.843954199,-4.155450794,2.663800116,8.136226062,7.422905058,8.399734142,,0.989067494,23.16010217,51.2047344,-109.742539,167.4670919,3.688503405
-6.613727427,-4.179396814,1.613500071,11.51386274,12.03316736,21.91282933,,0.726382377,17.37070414,27.62294618,-109.5800141,138.3864423,2.434330613
-7.65238604,-4.148920061,2.579100113,3.996159794,4.038145754,,,,,46.14324681,-108.3601366,,3.503465979
-7.196867434,-4.283616423,1.977400086,4.379170321,4.2056048,9.751531739,,1.422575626,32.40456476,34.50169984,-112.0047089,154.8403558,2.913251011
-6.949515933,-3.882248476,2.369500104,6.930706177,8.319653385,21.98482622,,1.367558829,31.38172509,44.44206991,-101.2272418,144.254279,3.067267457
-7.157683038,-4.39681579,1.944700085,9.503392587,5.998968702,28.33675518,,1.168760877,26.60136153,29.21054395,-114.3892431,150.7195042,2.760867248
-7.557690416,-4.32497773,2.125200093,4.063044866,5.244553476,14.26279808,,1.27508311,29.21117146,31.88310478,-111.9369379,161.8414737,3.232712686
-6.194127851,-3.950004827,1.633700071,16.88126051,16.28167957,30.09463731,1.247893614,0.656114414,14.42454938,28.83152851,-103.990164,129.2404986,2.244123024
-6.970740815,-4.069190699,2.176900095,2.802767234,2.607213568,10.96697563,1.788981747,1.085452129,25.1424031,41.95525174,-104.9069546,148.9574589,2.901550116
-7.692931006,-3.436798083,2.762500121,6.76637887,7.333688258,2.12010287,1.878193146,2.163786766,49.37993823,44.28268262,-92.5155344,156.3093544,4.256132923
-6.947339022,-3.85367652,2.365500103,11.3538141,11.38435572,21.6841073,,1.392989774,31.21292517,44.8530883,-101.3194857,148.9762842,3.093662502
-7.006387731,-3.957896129,2.313500101,5.448944213,6.085714256,14.80439224,1.908034206,1.208480521,23.71921269,41.09870196,-106.050276,146.7442347,3.048491602
-6.843663641,-3.60850193,2.380800104,6.783370613,6.93682411,12.12506484,,1.188982637,27.27216865,44.56506167,-94.68671554,143.8507907,3.235161711
-7.494287886,-3.871363921,2.701000118,5.242462086,4.981062937,1.120667127,2.216784888,1.568690974,35.72408737,51.72493936,-101.9131092,159.7663014,3.622923965
-7.70027808,-3.808777733,2.786100122,7.923339034,8.066227082,7.709991093,2.308634774,1.59017801,35.97132592,53.09981158,-101.0440092,165.560092,3.891500347
-6.892372022,-4.145654695,2.018700088,4.953683654,4.588194536,20.73290163,1.638583805,1.428186886,32.93355485,38.26298878,-108.3513515,151.1135798,2.746717327
-7.913887462,-4.154362338,2.615200114,3.08621518,2.341666437,1.434701314,,1.367279096,30.85712757,46.95273342,-108.8062955,165.1515837,3.759525124
-7.368843395,-4.069190699,2.116900093,6.605082619,7.841122952,7.019366135,1.458005716,1.40649152,31.28006863,34.16284498,-106.5447531,155.3009474,3.299652696
-7.783817036,-3.851227495,2.766500121,4.065146224,4.185260734,9.671618759,,1.754603247,38.76436847,56.76446414,-100.9015647,,3.932589541
-7.771027684,-3.863744733,2.162800095,4.40549768,3.921578668,5.01954658,,1.459454401,32.91410207,41.83790756,-102.0580638,164.1036436,3.907282951
-7.752251828,-3.901024332,2.771200121,6.376176787,5.746380012,10.63991829,2.32843417,1.590543622,36.27064771,53.91180823,-101.7110513,162.6873558,3.851227496
-7.13809084,-3.831907411,2.337300102,9.63053541,9.846891069,7.506814507,,1.640139639,37.27717214,42.64174659,-101.9564073,151.6111945,3.306183429
-7.320407128,-4.157083477,2.261400099,8.470487199,7.465650998,18.08174065,1.523629284,1.527045308,34.75395846,35.07838061,-108.6011001,152.2631763,3.163323651
-7.886403962,-3.878710996,2.761400121,5.213902915,4.6157103,1.3563253,2.475640106,1.796147496,40.17312618,57.01860529,-102.076889,169.6338805,4.007692966
-6.815363799,-4.245520482,1.805100079,2.335876574,2.624413818,12.03738808,,1.265625792,29.54626126,33.60247944,-110.7076478,148.3964659,2.569843317
-7.788987199,-4.262935769,2.398100105,6.233923512,,19.20813463,,1.012271732,23.11492152,,-109.9082014,149.5410423,3.52605143
-7.508165693,-3.569861762,2.838400124,4.530105574,5.006127672,7.289330346,,1.708873777,38.5849009,58.91305496,-94.61957207,161.8659466,3.938303931
-7.274147771,-4.076537774,2.366900103,10.2733,10.03880001,14.4078,1.898524797,1.126350979,25.69461102,44.24691461,-105.6687505,154.3703515,3.197609997
-7.918513398,-4.008509308,2.453800107,12.49639019,12.65234764,,,,,48.60872967,-106.2786893,169.6470582,3.91000409
-7.386530796,-4.315453745,2.366600103,3.593856763,3.495515198,8.437710442,,1.111716015,25.89478639,46.57999307,-109.6822981,159.9658493,3.071077051
-6.985707077,-3.89667051,2.332900102,7.069113328,6.877861448,14.6330353,1.931635091,1.231396862,27.71079744,44.69181849,-101.9024415,149.2159926,3.089036567
-6.119840767,-3.9219771,1.574800069,9.159919976,8.49619325,19.82415942,,0.606407375,13.56046949,28.08291028,-103.4768616,130.4409233,2.197863667
-6.540256684,-3.914357911,1.963400086,2.842474811,2.725771938,8.497216592,1.301430523,0.685058622,16.00775459,30.92113348,-103.5226698,132.7307037,2.625898773
-5.456971398,-3.833540094,1.004100044,20.65460001,23.703,34.1476,,0.260357727,6.529858654,17.3750967,-98.78999689,117.3228477,1.623431304
-7.254555573,-4.046605249,2.321000101,11.4302732,,18.83202132,,1.3215939,30.43669654,,-105.9323043,152.4006008,3.207950324
-5.754663963,-3.688503406,1.357300059,2.634500099,4.247000002,15.41540034,0.926651027,0.483572457,9.58833752,21.12195294,-98.48188997,119.331504,2.066160557
-7.666263847,-4.213955274,2.674000117,0.746447607,0.929861194,7.836023548,2.257011298,1.463746998,33.49203786,52.34617327,-109.4896528,165.1904892,3.452308573
-7.51360797,-3.739116584,2.692800118,11.96479409,11.48869644,10.99508277,,1.534773614,34.48475709,53.56793329,-99.99042161,159.2617842,3.774491386
-6.002559692,-3.879527337,1.535000067,7.929446172,8.096322776,24.69077045,1.166636375,0.546988864,11.8461149,26.38926349,-100.9894159,125.1384723,2.123032355
-6.582978561,-4.134498026,1.565800068,2.006809114,,16.50934739,,0.988100946,22.95051417,,-107.9120952,140.6046866,2.448480535
-7.666535961,-4.193818848,2.649000116,7.733689773,7.684913713,13.48471832,2.202626057,1.461205808,33.34457324,51.85797127,-108.0369695,166.6883532,3.472717113
-7.314964851,-4.051503298,2.438900107,3.698194351,,8.985637132,,1.494249873,34.08691639,,-105.4798703,156.6093037,3.263461553
-6.108684098,-3.865377416,1.563700068,19.55719097,21.06455886,40.33462054,,1.013394474,24.59333273,30.7128005,-101.3885117,134.0239997,2.243306682
-6.846112666,-4.184294863,1.844000081,4.519062042,,14.5928053,,1.255126279,27.60161087,,-109.7268512,146.8233008,2.661817803
-7.302991841,-4.045244679,2.364400103,1.768844586,1.281162558,16.05340585,1.747691743,1.598190185,36.60573752,40.70023374,-105.3587611,154.2002966,3.257747162
-7.284215984,-3.994631501,2.467700108,5.463799313,5.941513468,10.79343535,,1.250629325,28.16950652,46.49590686,-104.340314,153.532627,3.289584483
-6.903528691,-3.858846684,2.2914001,6.451612835,6.637499315,3.928791766,1.914156886,1.189680201,27.64114394,44.78657235,-100.8155959,147.7275413,3.044682007
-7.737557679,-3.566052168,2.799400122,5.245114455,6.010715308,1.65710181,1.932794966,2.140553113,48.71666122,45.6199043,-95.46106164,159.4274466,4.171505511
-7.528030005,-4.3165422,2.259700099,3.577997772,5.221726076,7.440364986,1.744825509,1.634647837,38.21278806,41.54172331,-113.4542547,161.5653697,3.211487805
-8.110353671,-4.444707829,2.758200121,6.807969044,7.015537161,,,,,49.94155878,-115.9021673,174.5353533,3.665645842
-6.553590263,-3.904833926,1.848600081,4.163766725,3.351296845,10.37073977,1.485022779,0.94148512,21.45955278,34.50483738,-103.7711633,,2.648756337
-7.148431167,-4.232731131,2.109400092,12.8784,12.55810039,7.575100962,1.636655896,0.932945643,22.06258893,38.91434313,-110.2828242,153.0619953,2.915700036
-7.857287779,-4.137219165,2.730600119,11.78224972,,13.56999664,,1.751742786,39.60711306,,-107.789731,166.4655875,3.720068614
-6.692096219,-3.704830237,2.135500093,10.76144394,9.179771051,7.658810739,,0.724132812,16.27570093,39.39062246,-98.01502327,141.1129689,2.987265982
-7.403129742,-3.950276941,2.686400117,14.27729563,14.35908504,16.43306838,,1.275817001,26.71682318,52.55136871,-103.9161179,157.1822194,3.452852801
-8.458659415,-4.339671879,2.726900119,3.235367358,3.687018778,5.005303341,2.455188476,1.985405055,45.47055716,56.95208933,-111.7179373,185.7878446,4.118987536
-7.571023995,-4.214771616,2.621400115,4.690562724,5.180473261,8.197546036,2.226975965,1.249964279,28.17013403,51.58374984,-109.1432679,162.9007089,3.356252379
-7.617011238,-4.078170457,2.713600119,6.217626504,6.329235203,2.122219527,2.322394756,1.497891573,34.18982787,53.69280759,-106.3615205,163.8363248,3.538840781
-6.650734912,-3.643876732,2.262500099,1.706162973,1.853549659,12.07300339,,1.197230517,27.02995018,42.61288117,-97.38625926,139.0635245,3.00685818
-7.563404807,-4.156267135,2.52280011,3.209233912,5.003674087,8.889845745,1.721918462,1.23962749,28.74618729,40.72094154,-107.9986915,152.0874738,3.407137672
-7.800143867,-4.534505404,2.447100107,5.514120233,5.052567461,4.092698872,1.838065707,1.100761255,26.37043822,43.91621737,-117.0116032,167.2631515,3.265638463
-6.074941979,-3.988100768,1.309700057,19.94830053,20.3513,32.6261,0.934860928,0.568979202,14.27771228,23.12056911,-104.1978695,127.0385695,2.086841211
-5.524183522,-3.316251642,1.704000075,19.15426132,18.11470942,27.78003659,,0.592553759,14.47663263,33.0421139,-87.77909647,117.167853,2.20793188
-6.130181093,-3.544010945,1.959300086,14.01384405,13.3770053,22.32947474,,0.906576667,20.83769136,37.4484821,-94.74758391,130.0022945,2.586170148
-5.733166968,-3.848506357,1.36360006,10.59635995,10.75009335,27.38309965,,0.279549646,6.253754694,23.17641741,-100.852619,117.3598707,1.884660611
-7.942187304,-4.253411784,2.587500113,11.16840001,10.6112,4.976300029,1.993334478,1.670613126,38.28997167,46.34028463,-110.5532806,166.6168172,3.68877552
-6.070316044,-3.694489911,1.767000077,10.09349794,,21.67416835,,0.705494101,15.84773979,,-98.50259777,127.7457722,2.375826133
-7.073327741,-3.742654064,2.474200108,5.387994607,5.385713629,7.224162209,2.101543966,1.406197093,30.80316179,47.34053398,-100.3719471,150.0248517,3.330673677
-6.126915727,-3.754082846,1.82780008,12.43239089,9.376641355,28.75363994,,0.948786479,21.25812239,31.17841217,-99.8090715,131.986478,2.372832881
-6.957135122,-4.012046788,2.205500096,6.589278723,6.396049309,10.98399845,,1.137841885,26.28007692,42.21378545,-104.7042692,149.0829607,2.945088334
-7.330203227,-3.463193128,2.75180012,7.163899145,7.153225303,6.549965089,2.40864587,1.625489518,35.43041316,54.98484862,-93.37020166,156.9205481,3.867010099
-7.420545029,-4.171777625,2.328500102,8.061811641,8.21252175,18.54985266,,1.493096655,32.76851998,42.74152052,-110.0663336,158.7033012,3.248767404
-6.147052153,-4.044972565,1.339800059,3.8196,,16.81861833,,0.670203654,14.73077377,,-106.3050447,127.4451954,2.102079588
-7.776742075,-3.99245459,2.758900121,7.054240938,6.581101325,9.885523752,,1.612641989,36.6327204,53.98836432,-105.0795196,164.1663945,3.784287485
-7.306257207,-3.910548317,2.622100115,0.044700447,0.469100682,5.209700024,2.240489753,1.393971289,31.02969254,51.36788674,-102.3737008,157.9176599,3.39570889
-7.793885249,-4.08334062,2.765800121,8.649253598,7.836180821,14.00665644,2.341010989,1.598618873,36.43882012,54.05362526,-106.921886,165.0097666,3.710544629
-6.942168859,-3.96497109,2.242500098,8.121965363,7.733243644,16.42842269,1.890305529,1.1848009,26.9897896,43.89425455,-103.1907175,148.653117,2.977197769
-5.756840874,-3.393531979,1.82650008,10.04172028,9.516632731,19.76068859,,0.726841896,16.20102736,35.16560436,-89.95906273,121.5936739,2.363308895
-8.352807122,-4.120348105,2.656700116,8.48660619,7.884650037,,2.228144702,,,51.81341813,-109.0453765,177.0246815,4.232459017
-6.408553575,-3.456390281,2.168500095,7.842732892,5.630741012,18.14826052,,1.151748318,26.13763238,33.58051663,-93.92554712,134.743125,2.952163294
-6.225420945,-3.813675782,1.588900069,6.444672706,,18.93133029,,0.935568276,21.73816678,,-102.0392385,132.0416988,2.411745163
-6.613183199,-3.89803108,2.000300087,10.4225853,7.516639122,23.50192632,1.549687593,1.357742593,29.4653126,36.91447194,-102.7301259,143.0488342,2.715152119
-5.703778671,-3.648774782,1.445300063,13.63008538,,25.73148377,,0.470708274,10.07716703,,-99.40746574,114.3340223,2.055003889
-6.511684729,-3.702653326,2.077300091,11.57560761,8.95317089,22.00508369,1.366439773,1.077048165,24.63286579,32.07449503,-99.23301824,137.7834061,2.809031403
-7.37129242,-3.906466609,2.687200117,5.752316724,6.205621856,13.79754403,,1.447955223,33.1669882,52.46414496,-102.5111253,157.7758429,3.464825811
-6.787880299,-3.458839306,2.558100112,5.374747345,3.958947215,9.151078,2.034713075,1.400526784,32.43594021,47.60283274,-91.80895926,146.9801781,3.329040993
-5.151931758,-3.321421805,1.235100054,16.89985089,,27.34437216,,0.283038146,6.027223945,,-92.33794935,103.9612986,1.830509953
-8.410495261,-4.032183214,2.708600118,5.364832544,5.370425873,8.398045231,,2.021209524,46.79899371,53.46000175,-107.5939482,181.9926702,4.378312047
