homo (eV),lumo (eV),vertical_excitation_energy (eV),zpve_S0 (eV),zpve_S1 (eV),zpve_T1 (eV),total_electronic_energy_S0 (eV),total_electronic_energy_S1 (eV),total_electronic_energy_T1 (eV),dipole_moment_norm_S0 (D),dipole_moment_norm_S1 (D),dipole_moment_norm_T1 (D),0-0_S1 (eV),0-0_T1 (eV),reduction_potential_S0 (eV),reduction_potential_S1 (eV),reduction_potential_T1 (eV),oxidation_potential_S0 (eV),oxidation_potential_S1 (eV),oxidation_potential_T1 (eV),free_energy_S0,free_energy_AN,free_energy_CAT,free_energy_S1,free_energy_T1,adiabatic_T1-S0 (kcal/mol),adiabatic_S1-S0 (kcal/mol),reduction_S0 (kcal/mol),oxidation_S0 (kcal/mol)
-7.797966957,-4.019393862,2.791600122,5.220341183,5.15255762,5.14450305,-34333.48908,-34331.05269,-34331.80061,8.903418549,8.436270859,11.73948444,2.368612016,1.612639268,-0.152322441,2.216289576,1.460316827,-2.322308236,-4.690920252,-3.934947504,-1261.590707,-1261.761506,-1261.328967,-1261.50545,-1261.533971,35.60235062,53.49953481,-107.1779097,164.2442057
-5.93834082,-3.726055119,1.522200067,8.916110029,8.907592865,8.893497367,-41258.82824,,-41258.19371,8.464373108,9.790718342,15.39376464,,0.611917953,-0.554234615,,0.057683338,-0.674468319,,-1.286386272,-1515.967092,-1516.123121,-1515.765909,-1515.919641,-1515.943006,15.11418177,29.77592956,-97.90960176,126.2441431
-6.235217044,-3.215569513,2.155800094,6.860589123,6.836343778,6.826847004,-25427.9025,-25426.233,-25426.77926,3.338559349,4.405621246,9.378931356,1.645256988,1.089498027,-1.032365883,0.612891105,0.057132144,-0.808674876,-2.453931864,-1.898172903,-934.254275,-934.392733,-934.04816,-934.193291,-934.215548,24.30154104,38.26800886,-86.88364112,129.3390175
-7.281222732,-4.339399765,2.130300093,6.712967353,6.633156357,6.648040985,-42989.61741,,-42988.33098,8.333335108,8.67824664,12.17586351,,1.221502802,0.105913615,,1.327416417,-1.930328217,,-3.151831019,-1579.653448,-1579.833737,-1579.406113,-1579.591562,-1579.608889,27.96117353,38.83402197,-113.1329701,155.2049385
-7.374013559,-3.369585959,2.73510012,5.05990285,4.952635565,4.972989682,-20208.28642,,-20206.54219,6.770657806,6.61867944,7.053065116,,1.657322867,-0.805014751,,0.852308116,-2.054330504,,-3.711653372,-742.495653,-742.642466,-742.243761,-742.412141,-742.435985,37.44220701,52.40453161,-92.12647882,158.064497
-6.448826426,-3.756259757,2.009200088,4.68950146,4.655242325,4.649391877,-35685.91423,-35684.2356,-35684.94306,0.661420146,0.271905314,10.03438826,1.644369802,0.931061526,-0.527594668,1.116775134,0.403466858,-1.113768939,-2.758138741,-2.044830465,-1311.306022,-1311.46303,-1311.088695,-1311.244706,-1311.271595,21.60325234,38.47634184,-98.52393307,136.3746484
-7.584085461,-4.032455328,2.318000101,5.849958238,,5.781521602,-27225.73221,,-27224.63767,6.817198073,,13.61135802,,1.026108994,-0.206935693,,0.819173301,-1.612989031,,-2.639098025,-1000.362343,-1000.531135,-1000.12667,,-1000.325045,23.40483068,,-105.9184991,147.8869286
-7.025707815,-3.641971935,2.596200114,4.942485718,4.892008597,4.881151253,-24190.70181,,-24189.11917,3.327361334,3.549886046,11.66692443,,1.521302889,-0.600548395,,0.920754494,-1.71563038,,-3.236933269,-888.852884,-889.007211,-888.613439,-888.773196,-888.798507,34.12205689,50.00493719,-96.84158144,150.2538925
-6.983258052,-3.547276311,2.536800111,4.918920658,4.869259878,4.856987542,-24190.46147,-24188.44195,-24188.95351,4.386835162,2.540193524,11.87244664,1.969861488,1.446030616,-0.639215775,1.330645713,0.806814842,-1.570294366,-3.540155854,-3.016324982,-888.844943,-888.997849,-888.610839,-888.772343,-888.792329,33.01575853,45.5571534,-95.94989115,146.9023669
-6.823527215,-4.052863867,1.944700085,9.450160695,,9.386975856,-55557.02333,,-55555.59759,4.982200005,,13.71892282,,1.362555743,,,,,,,-2041.39991,,,,-2041.350138,31.23237795,,,
-6.161202074,-4.060210942,1.415200062,5.907918491,5.894312798,5.880598259,-36774.60439,,-36774.05798,11.57951484,12.78362752,20.49273987,,0.519087397,-0.207425498,,0.3116619,-0.855315192,,-1.374402589,-1351.278226,-1351.447,-1351.070397,-1351.237945,-1351.258679,12.26591842,25.27669003,-105.907204,130.414568
-6.125555158,-3.747552114,1.773100078,4.874593309,4.846973752,4.848252687,-34013.95506,-34012.49431,-34013.12622,11.69390766,11.27674786,21.39978896,1.433137404,0.802504325,-0.483348954,0.94978845,0.319155371,-0.846852451,-2.279989855,-1.649356776,-1249.854846,-1250.01348,-1249.647328,-1249.806376,-1249.827986,16.85489174,30.41536123,-99.54426271,130.2194127
-7.917697056,-3.974767189,2.74930012,4.188403782,4.164512185,4.111177868,-37594.49391,-37592.60265,-37592.33592,5.736832409,5.166571941,8.496152669,1.867364769,2.080760827,-0.291699161,1.575665608,1.789061666,-2.375941878,-4.243306648,-4.456702705,-1381.464648,-1381.630325,-1381.200937,-1381.394112,-1381.388754,47.62416805,44.26197482,-103.9638086,165.4810259
-6.879038443,-3.369041731,2.692200118,6.918277262,6.859881627,6.857895196,-27937.90096,,-27936.21087,7.555950711,7.318204358,12.45388685,,1.629713868,-0.865668931,,0.764044937,-1.579818351,,-3.209532219,-1026.49228,-1026.636864,-1026.257826,-1026.409397,-1026.433425,36.93204219,52.00982845,-90.72776126,147.1219951
-7.997426418,-3.906466609,2.699600118,4.565363116,4.462803401,4.513552637,-28143.15085,-28140.93116,-28141.41688,3.790592229,3.295993504,4.336045049,2.117137333,1.682159189,-0.334638728,1.782498604,1.347520461,-2.528924292,-4.646061624,-4.211083481,-1034.119805,-1034.283904,-1033.850472,-1034.041635,-1034.057448,39.12957871,49.05237853,-102.9735994,169.0088815
-6.893460478,-4.137491279,2.033600089,3.929541865,3.914902139,3.880316467,-35322.76411,-35321.09215,-35321.28807,2.162689992,2.578172209,17.68665502,1.657324965,1.426816248,-0.13817252,1.519152445,1.288643729,-1.755984865,-3.41330983,-3.182801114,-1297.988979,-1298.160298,-1297.748051,-1297.927107,-1297.93711,32.54826432,38.82523685,-107.5042144,151.1844884
-7.43823243,-3.72333398,2.149800094,4.267942664,4.221520039,4.211043656,-25061.95808,-25060.21043,-25060.45685,2.483383661,2.025596776,2.13332577,1.701221563,1.444328463,-0.520492496,1.180729067,0.923835966,-1.986165982,-3.687387545,-3.430494444,-920.89613,-921.053399,-920.646743,-920.832257,-920.844097,32.6511758,40.08088236,-98.68771292,156.492587
-7.335101276,-4.192458279,2.431700106,5.253294172,5.204095985,5.191442691,-30814.37847,-30812.26393,-30813.18448,5.960977777,5.922247628,9.753387344,2.06534515,1.132138705,-0.15387349,1.91147166,0.978265215,-2.094957104,-4.160302254,-3.227095808,-1132.266061,-1132.436803,-1132.012676,-1132.189203,-1132.224114,26.32212002,48.22908672,-107.1421417,159.001368
-7.043939444,-4.330964235,1.963500086,6.454377549,6.411927787,6.383083717,-35899.84885,-35898.36242,-35898.76547,12.19709947,12.27333405,20.34608118,1.443974894,1.012085878,0.074566098,1.518540992,1.086651976,-1.605369843,-3.049344736,-2.617455721,-1319.112893,-1319.29203,-1318.8775,-1319.05964,-1319.078035,21.87370872,33.41673678,-112.4100797,147.711226
-6.145147356,-3.718163817,1.640300072,6.323926164,,6.304660502,-29404.10356,,-29403.21885,2.762938734,,17.40984382,,0.865446983,-0.481253678,,0.384193305,-0.808375551,,-1.673822534,-1080.3962,-1080.554911,-1080.190096,,-1080.364471,19.91023306,,-99.5925809,129.3321149
-6.969924473,-3.87054758,2.267800099,4.682562557,4.650861292,4.633527639,-70896.72417,-70894.93361,-70895.64951,5.096395395,5.05285259,2.969552737,1.758855841,1.025620822,-0.359537147,1.399318694,0.666083675,-1.585750433,-3.344606274,-2.611371255,-2605.286307,-2605.449491,-2605.051635,-2605.219547,-2605.248114,23.96645124,41.89250084,-102.3994287,147.258792
-7.101899696,-3.589998187,2.594200113,4.729719889,4.682317654,4.66318805,-19634.03989,,-19632.77853,0.63483108,0.430405867,3.450800094,,1.194823398,-0.67366539,,0.521158008,-1.710106468,,-2.904929866,-721.40498,-721.55662,-721.165738,-721.326557,-721.361289,27.41649572,49.21113831,-95.15546476,150.1265082
-6.985707077,-3.791362446,2.347100103,5.835209667,5.787399261,5.786909456,-33418.24014,-33416.3495,-33416.81636,5.596581994,4.373339146,14.33978755,1.842831024,1.375481424,-0.480219645,1.362611379,0.895261779,-1.65968377,-3.502514794,-3.035165194,-1227.933386,-1228.092135,-1227.695997,-1227.864987,-1227.882746,31.77705576,42.92098809,-99.61642624,148.963734
-6.252632332,-3.785648055,1.83220008,6.089200746,6.057390635,6.046669349,-29273.75786,-29272.29113,-29272.86474,8.460864624,7.968053466,21.70303169,1.434920197,0.850588478,-0.494179086,0.940741111,0.356409392,-0.909384217,-2.344304414,-1.759972694,-1075.617826,-1075.776062,-1075.40801,-1075.563778,-1075.585811,20.08970064,33.91560643,-99.29451412,131.6614283
-6.314946406,-3.30346229,2.330400102,6.920046002,6.889922997,6.867174279,-38772.86739,-38771.0969,-38771.61983,9.567928583,7.047840378,15.24630166,1.740368241,1.19468843,-0.915057597,0.825310644,0.279630833,-0.885764733,-2.626132974,-2.080453163,-1424.673042,-1424.815811,-1424.464094,-1424.608902,-1424.630165,26.90570339,40.24842726,-89.58883242,131.1167505
-5.962558954,-3.661564133,1.476100065,8.920899233,8.904381921,8.888272781,-41257.81955,-41256.73813,-41257.16394,15.83101652,16.61871202,25.01052224,1.06490143,0.622978021,-0.516737325,0.548164105,0.106240696,-0.522302247,-1.587203677,-1.145280268,-1515.929708,-1516.087115,-1515.734117,-1515.889117,-1515.906461,14.58770172,25.47121782,-98.77430916,122.7351128
-6.393859426,-3.153799666,2.450500107,6.250700323,6.229665922,6.200304836,-28915.5188,-28913.79404,-28914.12053,9.158714869,7.102256828,15.96670646,1.703724376,1.347882003,-0.97165728,0.732067096,0.376224723,-1.041277806,-2.745002182,-2.389159809,-1062.44281,-1062.583499,-1062.228147,-1062.380555,-1062.394547,30.28546687,39.0655728,-88.2836137,134.7029645
-8.034978131,-4.369876517,2.681200117,6.089309591,6.011049645,5.997688854,-42774.87936,-42772.71099,-42772.99555,17.57266669,17.21341223,26.66828877,2.090111772,1.792184892,0.141614954,2.231726726,1.933799846,-2.685825145,-4.775936917,-4.478010037,-1571.781526,-1571.963127,-1571.506427,-1571.704871,-1571.717542,40.15053586,48.1017024,-113.9562619,172.6270984
-6.569100754,-4.019665976,1.862500081,6.85522848,6.850929081,6.826057874,-55113.20041,-55111.65594,-55111.93966,10.85726126,11.93817881,26.48413433,1.540170775,1.231580539,-0.214255556,1.32591522,1.017324983,-1.45437386,-2.994544636,-2.685954399,-2025.179571,-2025.348094,-2024.949727,-2025.120833,-2025.133934,28.63762823,36.85862364,-105.7496992,144.2291786
-6.456173501,-4.21504373,1.570300069,6.718654532,6.707715555,6.679851096,-39991.29703,,-39990.54674,14.03276046,13.87618041,24.27672542,,0.711491762,-0.039286342,,0.67220542,-1.061631923,,-1.773123685,-1469.46524,-1469.640193,-1469.249829,-1469.423051,-1469.439069,16.42253804,26.4739772,-109.7845821,135.1723412
-6.086098648,-3.456662395,2.005600088,5.065100224,5.034079244,5.036256155,-22717.40664,,-22716.47971,7.032339703,6.879723618,14.3088935,,0.898086633,-0.823273591,,0.074813041,-0.772619789,,-1.670706422,-834.703833,-834.849975,-834.499043,-834.642773,-834.67103,20.58417773,38.31569954,-91.70542028,128.5075681
-5.946232122,-3.582378999,1.626200071,6.666871264,6.640449008,6.635496536,-28863.48469,,-28862.8174,2.874937611,3.593437631,10.6758587,,0.635919484,-0.634344937,,0.001574548,-0.591609648,,-1.227529132,-1060.516421,-1060.669506,-1060.318283,-1060.470269,-1060.493259,14.53436346,28.96079537,-96.06221526,124.3333782
-6.111949465,-3.820206515,1.565300068,7.127995416,7.093491378,7.094525411,-56696.98184,,-56696.22269,10.0329814,9.742827194,15.34903189,,0.725682228,-0.362557611,,0.363124617,-0.728401287,,-1.454083515,-2083.370936,-2083.534009,-2083.167771,-2083.326523,-2083.344825,16.3848875,27.86955722,-102.3297752,127.487866
-6.93591024,-3.612311524,2.204700096,6.100765585,6.06337714,6.035839217,-26658.9619,,-26657.50671,7.069142679,7.955450818,6.687982483,,1.39025786,-0.64482132,,0.74543654,-1.461612089,,-2.851869949,-979.523628,-979.676328,-979.293518,-979.465923,-979.473484,31.4658113,36.21040685,-95.8206243,144.396096
-6.393587312,-4.100483793,1.573900069,5.343146169,5.324696849,5.326764915,-54995.00173,-54993.81815,-54994.40092,13.81756764,15.49483436,22.82990939,1.165128184,0.584431188,-0.181493047,0.983635137,0.402938141,-0.997766799,-2.162894983,-1.582197987,-2020.888954,-2021.058681,-2020.67589,-2020.844195,-2020.866048,14.37372115,28.08667533,-106.50522,133.6995776
-8.51825235,-3.965243204,2.809800123,3.187487362,3.106587911,3.067349092,-20005.63514,-20002.97604,-20003.28042,4.49604763,4.621539853,6.676483521,2.578196825,2.234575718,-0.317713246,2.260483579,1.916862472,-3.382300576,-5.960497401,-5.616876294,-735.115905,-735.280626,-734.815211,-735.020652,-735.034014,51.38733952,59.77211478,-103.36391,188.6881912
-6.703797116,-3.98048158,1.853900081,5.768242445,5.751534654,5.71474486,-29710.37574,-29709.17163,-29709.13087,4.418860472,4.169651619,18.69205035,1.187404512,1.191376804,-0.235562071,0.951842441,0.955814733,-1.260873693,-2.448278205,-2.452250497,-1091.673577,-1091.841317,-1091.450844,-1091.630513,-1091.631833,26.1947357,27.02304758,-105.2583597,139.7669621
-5.158190377,-3.382647424,1.178700052,9.898223381,,9.877842053,-37230.79445,,-37230.46116,17.46797671,,28.58325546,,0.312906452,-0.895574244,,-0.582667793,,,,-1367.900306,-1368.043791,,,-1367.889736,6.63277013,,-90.03812887,
-6.739716145,-4.045516793,2.05160009,5.025779771,4.990541026,4.989289302,-38569.00389,-38567.28135,-38567.98949,8.987498885,9.467440525,20.10595368,1.687298913,0.977906744,-0.261821059,1.425477854,0.716085685,-1.47399327,-3.161292183,-2.451900014,-1417.250294,-1417.417069,-1417.019729,-1417.188088,-1417.214748,22.30543491,39.03482485,-104.6528135,144.6816126
-7.267617039,-3.848506357,2.52530011,5.274818378,5.245294024,5.217456776,-25695.24265,,-25693.83949,8.313862814,9.063607675,15.15316673,,1.345799489,-0.458858707,,0.886940782,-1.885674332,,-3.231473821,-944.138057,-944.297591,-943.892363,-944.07005,-944.086649,32.25898267,42.67500456,-100.1090208,154.1751962
-7.505988782,-4.175587219,2.150800094,4.178607683,4.137028685,4.112429592,-30078.79659,,-30077.2887,9.269285654,10.29699469,9.227803247,,1.441709584,-0.095069684,,1.3466399,,,,-1105.269738,-1105.442641,,-1105.213992,-1105.21866,32.0519047,34.98111671,-108.4981886,
-6.805023472,-4.267561705,1.860600081,5.255335026,5.24050482,5.194735269,-54994.42206,-54993.17694,-54993.40567,10.20806397,11.13999382,20.79509794,1.230288126,0.955784431,0.014701048,1.244989174,0.97048548,-1.381610614,-2.611898739,-2.337395045,-2020.870856,-2021.047793,-2020.643686,-2020.824509,-2020.83665,21.46457285,29.08315962,-111.0295599,142.5512195
-7.032782775,-4.033543783,2.383200104,4.706154828,4.667296969,4.654725308,-37995.91766,-37993.83251,-37994.28205,13.02453992,13.00118741,27.2481446,2.0462924,1.5841816,-0.23809273,1.80819967,1.34608887,-1.879279657,-3.925572057,-3.463461256,-1396.200547,-1396.368194,-1395.955088,-1396.125196,-1396.142808,36.23174215,47.28343066,-105.2000013,154.0277316
-7.795517932,-4.098034769,2.139100094,4.218907746,4.196703255,4.142770288,-34692.46334,-34690.94165,-34690.97775,1.204567246,1.337765839,0.883935399,1.499486085,1.409453751,-0.131805055,1.36768103,1.277648696,-2.356839485,-3.85632557,-3.766293237,-1274.819443,-1274.990996,-1274.556434,-1274.764121,-1274.770633,30.62871429,34.7150529,-107.6510515,165.0405146
-5.65370972,-3.440607677,1.502200066,7.855899998,7.823681717,7.814892439,-28929.51582,,-28928.96492,5.876416966,5.982551046,12.25564408,,0.509891854,-0.811681541,,-0.301789687,-0.287712886,,-0.79760474,-1062.902041,-1063.048609,-1062.715071,-1062.859087,-1062.882422,12.31109907,26.95402159,-91.97273911,117.3253577
-6.568284412,-4.048237932,1.867300082,6.072873914,6.032845965,6.022560061,-31783.42413,-31781.90274,-31782.52001,10.80938706,10.86471369,22.96251489,1.481361639,0.853800782,-0.245684707,1.235676932,0.608116075,-1.21586606,-2.697227699,-2.069666842,-1167.847764,-1168.015132,-1167.626685,-1167.793822,-1167.817517,18.98026472,33.84909048,-105.0249263,138.7290622
-4.850429598,-3.320605464,0.937500041,10.79219905,,,-35711.7669,,,21.12599567,,,,,-1.010161392,,,0.454940267,,,-1312.04885,-1312.188124,-1311.889172,,,,,-87.39568847,100.1993821
-6.831690631,-3.717891703,2.155800094,10.3614156,10.3327348,10.28612169,-44995.71597,,-44994.17262,7.297938853,9.38256263,20.85149171,,1.46805456,-0.536955385,,0.931099175,-1.443189981,,-2.911244541,-1653.249553,-1653.406217,-1653.02012,-1653.194977,-1653.197089,32.92163218,34.24693118,-98.30806998,143.9712724
-7.145437914,-3.744558861,2.610700114,6.236632036,6.163025237,6.174154694,-28912.35753,-28910.05359,-28911.08967,11.75254514,11.92613045,11.00780032,2.230332691,1.205385498,-0.500356071,1.72997662,0.705029427,-1.832911454,-4.063244145,-3.038296952,-1062.328454,-1062.486463,-1062.084699,-1062.246115,-1062.285311,27.07262079,51.66846355,-99.15206958,152.9584563
-6.815908027,-3.555439727,2.412000105,6.528229252,6.480146732,6.469806405,-23844.75432,,-23843.53964,7.866363067,7.924568742,11.85944753,,1.156254034,-0.706101362,,0.450152672,-1.363351773,,-2.519605807,-876.085652,-876.2361,-875.859153,-876.015283,-876.044094,26.07801902,44.15718082,-94.40747403,142.130161
-5.470032863,-3.609046158,1.215900053,6.554025646,6.539440343,6.536392667,-33392.36931,-33391.49068,-33392.03256,13.19773288,14.20485037,21.83597526,0.864046143,0.319109831,-0.618344641,0.245701501,-0.29923481,-0.143873499,-1.007919642,-0.46298333,-1226.956898,-1227.110571,-1226.775214,-1226.924726,-1226.945677,7.041278489,20.18821955,-96.43119056,114.0083452
-7.07822579,-3.760885693,2.540500111,9.271681213,,9.181829215,-43123.08117,,-43121.30373,9.069482132,,21.80368388,,1.687583235,-0.492410346,,1.195172889,-1.631383928,,-3.318967163,-1584.46723,-1584.625531,-1584.230881,,-1584.406365,38.19333528,,-99.33530221,148.3111246
-7.605310342,-3.534214846,2.848500125,4.447782716,,4.382339332,-28308.61052,,-28306.86539,2.490284674,,6.682275228,,1.679686491,-0.711788542,,0.967897949,-2.056153667,,-3.735840158,-1040.203202,-1040.353441,-1039.951243,,-1040.143087,37.72270353,,-94.27632465,158.1065401
-7.163941657,-3.792995129,2.571900112,8.096530286,8.028991626,8.017345152,-38038.5269,-38036.35136,-38036.72255,12.86033336,14.37444544,22.87056199,2.10800874,1.725172772,-0.456464105,1.651544635,1.268708667,-1.852775766,-3.960784506,-3.577948538,-1397.649902,-1397.809524,-1397.405417,-1397.571594,-1397.587172,39.36363957,49.13897477,-100.1642416,153.4165379
-7.15849938,-3.692857227,2.52520011,7.47904951,7.420735509,7.412027865,-50857.52377,,-50856.02751,8.513426016,8.984862657,7.819435641,,1.429243776,-0.450695291,,0.978548485,-1.761672045,,-3.190915821,-1868.76523,-1868.925064,-1868.524093,-1868.689346,-1868.713916,32.19999683,47.61789296,-100.2972735,151.3156377
-7.694835803,-3.940752956,2.770300121,4.354284393,4.308950223,4.300868442,-33325.41163,,-33323.77909,6.257798846,6.355256931,12.1160485,,1.57912899,-0.345060689,,1.2340683,-2.270933139,,-3.850062129,-1224.577218,-1224.740934,-1224.317366,-1224.492752,-1224.519143,36.44258517,53.00317519,-102.7332634,163.0594687
-7.003938706,-4.315725859,1.818100079,4.992554669,4.955900931,4.914403567,-27630.19872,,-27628.94314,5.148952119,4.767318622,21.49715505,,1.177430968,0.048116631,,1.225547599,-1.551436875,,-2.728867844,-1015.254603,-1015.432768,-1015.021192,-1015.209393,-1015.211901,26.79588932,28.36968189,-111.800141,146.4675032
-7.778374758,-3.918983847,2.620600115,5.813195655,5.69727515,5.727289309,-46374.44039,,-46372.98432,14.51377288,14.46668416,14.52604749,,1.370159693,-0.386639688,,0.983520006,-2.490474603,,-3.860634296,-1704.069336,-1704.231524,-1703.801416,-1703.98309,-1704.019549,31.24179058,54.12014121,-101.7744297,168.1222113
-7.262991103,-3.677074623,2.593500113,6.552256906,6.498813743,6.479303179,-30883.47586,-30881.30104,-30881.68883,7.093725921,7.073855402,15.36022004,2.121380509,1.714075424,-0.560384389,1.560996121,1.153691036,-1.916749735,-4.038130245,-3.63082516,-1134.756556,-1134.912359,-1134.50972,-1134.679955,-1134.69543,38.35711513,48.06781691,-97.76778473,154.8918115
